YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2020-10,WEEKENDS/HOLIDAY,6,TRAIN,EW5,6169,2481
2020-10,WEEKDAY,16,TRAIN,EW30,6165,222
2020-10,WEEKENDS/HOLIDAY,16,TRAIN,EW30,1308,124
2020-10,WEEKENDS/HOLIDAY,9,TRAIN,BP8,317,359
2020-10,WEEKDAY,9,TRAIN,BP8,1639,1737
2020-10,WEEKDAY,6,TRAIN,BP13,4925,558
2020-10,WEEKENDS/HOLIDAY,6,TRAIN,BP13,388,47
2020-10,WEEKDAY,23,TRAIN,EW8/CC9,9230,7694
2020-10,WEEKENDS/HOLIDAY,23,TRAIN,EW8/CC9,3807,3334
2020-10,WEEKDAY,9,TRAIN,SW2,4096,2168
2020-10,WEEKENDS/HOLIDAY,9,TRAIN,SW2,1673,920
2020-10,WEEKENDS/HOLIDAY,21,TRAIN,CC4/DT15,8302,693
2020-10,WEEKDAY,21,TRAIN,CC4/DT15,17614,1318
2020-10,WEEKENDS/HOLIDAY,21,TRAIN,NS15,2427,5133
2020-10,WEEKDAY,21,TRAIN,NS15,10267,14598
2020-10,WEEKDAY,12,TRAIN,NE16/STC,37767,35716
2020-10,WEEKENDS/HOLIDAY,12,TRAIN,NE16/STC,18845,15305
2020-10,WEEKDAY,21,TRAIN,EW31,1798,418
2020-10,WEEKENDS/HOLIDAY,21,TRAIN,EW31,249,357
2020-10,WEEKENDS/HOLIDAY,18,TRAIN,DT10,1272,1164
2020-10,WEEKDAY,18,TRAIN,DT10,5218,5196
2020-10,WEEKDAY,6,TRAIN,PW4,967,203
2020-10,WEEKENDS/HOLIDAY,6,TRAIN,PW4,141,31
2020-10,WEEKDAY,10,TRAIN,TE1,261,840
2020-10,WEEKENDS/HOLIDAY,10,TRAIN,TE1,133,144
2020-10,WEEKDAY,8,TRAIN,NE15,36576,6942
2020-10,WEEKENDS/HOLIDAY,8,TRAIN,NE15,6170,2078
2020-10,WEEKDAY,17,TRAIN,NS16,51785,78230
2020-10,WEEKENDS/HOLIDAY,17,TRAIN,NS16,18743,23136
2020-10,WEEKENDS/HOLIDAY,22,TRAIN,EW6,1053,3491
2020-10,WEEKDAY,22,TRAIN,EW6,2241,8891
2020-10,WEEKDAY,8,TRAIN,EW18,20871,36969
2020-10,WEEKENDS/HOLIDAY,8,TRAIN,EW18,4032,5023
2020-10,WEEKENDS/HOLIDAY,18,TRAIN,TE3,811,974
2020-10,WEEKDAY,18,TRAIN,TE3,3164,5830
2020-10,WEEKDAY,9,TRAIN,CC17,4087,2683
2020-10,WEEKENDS/HOLIDAY,9,TRAIN,CC17,1138,981
2020-10,WEEKENDS/HOLIDAY,16,TRAIN,CC19/DT9,4202,4121
2020-10,WEEKDAY,16,TRAIN,CC19/DT9,6338,5702
2020-10,WEEKDAY,16,TRAIN,SW2,3041,3629
2020-10,WEEKENDS/HOLIDAY,16,TRAIN,SW2,1558,1366
2020-10,WEEKENDS/HOLIDAY,23,TRAIN,SE1,128,887
2020-10,WEEKDAY,23,TRAIN,SE1,262,1981
2020-10,WEEKDAY,23,TRAIN,NE16/STC,3177,16375
2020-10,WEEKENDS/HOLIDAY,23,TRAIN,NE16/STC,1544,7174
2020-10,WEEKENDS/HOLIDAY,8,TRAIN,SE5,961,411
2020-10,WEEKDAY,8,TRAIN,SE5,3770,2108
2020-10,WEEKDAY,15,TRAIN,NE8,16819,18353
2020-10,WEEKENDS/HOLIDAY,15,TRAIN,NE8,10823,11062
2020-10,WEEKDAY,18,TRAIN,NS11,51154,91890
2020-10,WEEKENDS/HOLIDAY,18,TRAIN,NS11,14560,18595
2020-10,WEEKENDS/HOLIDAY,0,TRAIN,EW17,23,185
2020-10,WEEKDAY,0,TRAIN,EW17,51,465
2020-10,WEEKENDS/HOLIDAY,11,TRAIN,CC4/DT15,2464,6153
2020-10,WEEKDAY,11,TRAIN,CC4/DT15,6944,11991
2020-10,WEEKENDS/HOLIDAY,17,TRAIN,NS18,5293,5366
2020-10,WEEKDAY,17,TRAIN,NS18,16798,17576
2020-10,WEEKDAY,16,TRAIN,NS2,21068,26894
2020-10,WEEKENDS/HOLIDAY,16,TRAIN,NS2,9170,10357
2020-10,WEEKDAY,22,TRAIN,CC11,6333,2914
2020-10,WEEKENDS/HOLIDAY,22,TRAIN,CC11,1512,1196
2020-10,WEEKDAY,11,TRAIN,DT27,4018,3342
2020-10,WEEKENDS/HOLIDAY,11,TRAIN,DT27,1845,1269
2020-10,WEEKDAY,13,TRAIN,NS22,38487,51029
2020-10,WEEKENDS/HOLIDAY,13,TRAIN,NS22,22336,31428
2020-10,WEEKENDS/HOLIDAY,6,TRAIN,CC10/DT26,2623,1197
2020-10,WEEKDAY,6,TRAIN,CC10/DT26,14447,5836
2020-10,WEEKDAY,16,TRAIN,NS4/BP1,32108,40295
2020-10,WEEKENDS/HOLIDAY,16,TRAIN,NS4/BP1,12527,14231
2020-10,WEEKDAY,19,TRAIN,BP3,2748,7624
2020-10,WEEKENDS/HOLIDAY,19,TRAIN,BP3,678,1010
2020-10,WEEKDAY,0,TRAIN,EW11,113,268
2020-10,WEEKENDS/HOLIDAY,0,TRAIN,EW11,34,80
2020-10,WEEKENDS/HOLIDAY,14,TRAIN,NS2,9467,9327
2020-10,WEEKDAY,14,TRAIN,NS2,18257,19936
2020-10,WEEKDAY,5,TRAIN,DT31,1840,70
2020-10,WEEKENDS/HOLIDAY,5,TRAIN,DT31,328,9
2020-10,WEEKENDS/HOLIDAY,21,TRAIN,CC5,1376,596
2020-10,WEEKDAY,21,TRAIN,CC5,3159,1336
2020-10,WEEKENDS/HOLIDAY,15,TRAIN,NE13,8285,7767
2020-10,WEEKDAY,15,TRAIN,NE13,18327,18318
2020-10,WEEKENDS/HOLIDAY,21,TRAIN,NE13,4076,6682
2020-10,WEEKDAY,21,TRAIN,NE13,11674,16626
2020-10,WEEKDAY,12,TRAIN,NS9/TE2,32707,34274
2020-10,WEEKENDS/HOLIDAY,12,TRAIN,NS9/TE2,17020,17099
2020-10,WEEKENDS/HOLIDAY,14,TRAIN,CC5,1548,1848
2020-10,WEEKDAY,14,TRAIN,CC5,2357,2899
2020-10,WEEKDAY,16,TRAIN,PE5,4054,5152
2020-10,WEEKENDS/HOLIDAY,16,TRAIN,PE5,1580,1689
2020-10,WEEKDAY,9,TRAIN,NE9,22166,18599
2020-10,WEEKENDS/HOLIDAY,9,TRAIN,NE9,8497,5203
2020-10,WEEKENDS/HOLIDAY,17,TRAIN,BP10,676,960
2020-10,WEEKDAY,17,TRAIN,BP10,3249,6458
2020-10,WEEKENDS/HOLIDAY,11,TRAIN,DT29,2436,1055
2020-10,WEEKDAY,11,TRAIN,DT29,4864,2026
2020-10,WEEKENDS/HOLIDAY,12,TRAIN,NS19,16733,13847
2020-10,WEEKDAY,12,TRAIN,NS19,34445,28975
2020-10,WEEKDAY,11,TRAIN,EW12/DT14,16991,44924
2020-10,WEEKENDS/HOLIDAY,11,TRAIN,EW12/DT14,8322,26570
2020-10,WEEKDAY,14,TRAIN,DT10,5261,2378
2020-10,WEEKENDS/HOLIDAY,14,TRAIN,DT10,1295,859
2020-10,WEEKENDS/HOLIDAY,19,TRAIN,TE1,375,244
2020-10,WEEKDAY,19,TRAIN,TE1,2381,645
2020-10,WEEKDAY,11,TRAIN,SE1,4128,2236
2020-10,WEEKENDS/HOLIDAY,11,TRAIN,SE1,1894,1032
2020-10,WEEKDAY,22,TRAIN,EW3,4656,12127
2020-10,WEEKENDS/HOLIDAY,22,TRAIN,EW3,1967,4945
2020-10,WEEKENDS/HOLIDAY,16,TRAIN,EW26,10236,10632
2020-10,WEEKDAY,16,TRAIN,EW26,20942,26573
2020-10,WEEKENDS/HOLIDAY,8,TRAIN,NS19,9641,8452
2020-10,WEEKDAY,8,TRAIN,NS19,47845,42094
2020-10,WEEKENDS/HOLIDAY,18,TRAIN,SW3,726,1055
2020-10,WEEKDAY,18,TRAIN,SW3,2319,4543
2020-10,WEEKDAY,7,TRAIN,SW5,15375,5214
2020-10,WEEKENDS/HOLIDAY,7,TRAIN,SW5,1693,717
2020-10,WEEKDAY,18,TRAIN,NE15,14557,35310
2020-10,WEEKENDS/HOLIDAY,18,TRAIN,NE15,5271,6985
2020-10,WEEKDAY,21,TRAIN,SE3,434,3548
2020-10,WEEKENDS/HOLIDAY,21,TRAIN,SE3,193,1337
2020-10,WEEKENDS/HOLIDAY,22,TRAIN,PW1,199,20
2020-10,WEEKDAY,22,TRAIN,PW1,509,49
2020-10,WEEKDAY,5,TRAIN,CC19/DT9,478,545
2020-10,WEEKENDS/HOLIDAY,5,TRAIN,CC19/DT9,90,77
2020-10,WEEKENDS/HOLIDAY,5,TRAIN,NE16/STC,1566,441
2020-10,WEEKDAY,5,TRAIN,NE16/STC,8595,2593
2020-10,WEEKDAY,16,TRAIN,DT6,7139,4249
2020-10,WEEKENDS/HOLIDAY,16,TRAIN,DT6,1567,1750
2020-10,WEEKDAY,5,TRAIN,BP7,1500,391
2020-10,WEEKENDS/HOLIDAY,5,TRAIN,BP7,129,17
2020-10,WEEKDAY,19,TRAIN,PW5,1247,3147
2020-10,WEEKENDS/HOLIDAY,19,TRAIN,PW5,485,858
2020-10,WEEKDAY,9,TRAIN,NE7/DT12,12117,24751
2020-10,WEEKENDS/HOLIDAY,9,TRAIN,NE7/DT12,4869,10928
2020-10,WEEKDAY,16,TRAIN,SW3,1862,2660
2020-10,WEEKENDS/HOLIDAY,16,TRAIN,SW3,800,809
2020-10,WEEKENDS/HOLIDAY,9,TRAIN,PE1,1557,542
2020-10,WEEKDAY,9,TRAIN,PE1,4199,1446
2020-10,WEEKDAY,13,TRAIN,BP8,2399,1560
2020-10,WEEKENDS/HOLIDAY,13,TRAIN,BP8,474,405
2020-10,WEEKENDS/HOLIDAY,18,TRAIN,NE11,1688,1814
2020-10,WEEKDAY,18,TRAIN,NE11,9771,6090
2020-10,WEEKENDS/HOLIDAY,9,TRAIN,CC7,2141,1580
2020-10,WEEKDAY,9,TRAIN,CC7,5126,5375
2020-10,WEEKDAY,8,TRAIN,NS27/CE2,693,9083
2020-10,WEEKENDS/HOLIDAY,8,TRAIN,NS27/CE2,204,516
2020-10,WEEKDAY,18,TRAIN,EW10,12608,20053
2020-10,WEEKENDS/HOLIDAY,18,TRAIN,EW10,5464,5511
2020-10,WEEKDAY,17,TRAIN,CC10/DT26,27433,13917
2020-10,WEEKENDS/HOLIDAY,17,TRAIN,CC10/DT26,5972,4389
2020-10,WEEKDAY,6,TRAIN,EW13/NS25,1967,11476
2020-10,WEEKENDS/HOLIDAY,6,TRAIN,EW13/NS25,468,2701
2020-10,WEEKDAY,16,TRAIN,NS27/CE2,3506,1501
2020-10,WEEKENDS/HOLIDAY,16,TRAIN,NS27/CE2,785,979
2020-10,WEEKENDS/HOLIDAY,5,TRAIN,PE2,320,25
2020-10,WEEKDAY,5,TRAIN,PE2,1768,115
2020-10,WEEKENDS/HOLIDAY,17,TRAIN,PE7,1483,1593
2020-10,WEEKDAY,17,TRAIN,PE7,4003,5515
2020-10,WEEKENDS/HOLIDAY,23,TRAIN,CC16,410,1024
2020-10,WEEKDAY,23,TRAIN,CC16,819,2416
2020-10,WEEKDAY,17,TRAIN,EW11,26322,15614
2020-10,WEEKENDS/HOLIDAY,17,TRAIN,EW11,5703,5810
2020-10,WEEKDAY,5,TRAIN,NE17/PTC,8383,1735
2020-10,WEEKENDS/HOLIDAY,5,TRAIN,NE17/PTC,1602,254
2020-10,WEEKENDS/HOLIDAY,12,TRAIN,BP4,461,351
2020-10,WEEKDAY,12,TRAIN,BP4,4384,4067
2020-10,WEEKDAY,20,TRAIN,CC4/DT15,14836,3052
2020-10,WEEKENDS/HOLIDAY,20,TRAIN,CC4/DT15,6144,1705
2020-10,WEEKDAY,21,TRAIN,NS19,19319,36299
2020-10,WEEKENDS/HOLIDAY,21,TRAIN,NS19,7272,13713
2020-10,WEEKENDS/HOLIDAY,13,TRAIN,NS11,16091,12927
2020-10,WEEKDAY,13,TRAIN,NS11,28926,29179
2020-10,WEEKENDS/HOLIDAY,17,TRAIN,NS14,10339,11947
2020-10,WEEKDAY,17,TRAIN,NS14,29297,48293
2020-10,WEEKENDS/HOLIDAY,6,TRAIN,DT3,690,290
2020-10,WEEKDAY,6,TRAIN,DT3,5705,1303
2020-10,WEEKDAY,5,TRAIN,CC5,116,22
2020-10,WEEKENDS/HOLIDAY,5,TRAIN,CC5,21,0
2020-10,WEEKENDS/HOLIDAY,20,TRAIN,EW2/DT32,14509,16870
2020-10,WEEKDAY,20,TRAIN,EW2/DT32,36325,47343
2020-10,WEEKENDS/HOLIDAY,19,TRAIN,NE15,3499,7205
2020-10,WEEKDAY,19,TRAIN,NE15,8796,29222
2020-10,WEEKENDS/HOLIDAY,21,TRAIN,EW11,3108,3383
2020-10,WEEKDAY,21,TRAIN,EW11,7808,9014
2020-10,WEEKENDS/HOLIDAY,16,TRAIN,EW31,1330,225
2020-10,WEEKDAY,16,TRAIN,EW31,6251,331
2020-10,WEEKENDS/HOLIDAY,12,TRAIN,EW12/DT14,12984,29478
2020-10,WEEKDAY,12,TRAIN,EW12/DT14,25753,49814
2020-10,WEEKDAY,0,TRAIN,NS13,1304,5884
2020-10,WEEKENDS/HOLIDAY,0,TRAIN,NS13,657,2493
2020-10,WEEKDAY,8,TRAIN,PW5,3331,1418
2020-10,WEEKENDS/HOLIDAY,8,TRAIN,PW5,823,294
2020-10,WEEKDAY,12,TRAIN,DT27,5258,4068
2020-10,WEEKENDS/HOLIDAY,12,TRAIN,DT27,2460,1495
2020-10,WEEKDAY,20,TRAIN,NE11,2213,3688
2020-10,WEEKENDS/HOLIDAY,20,TRAIN,NE11,786,1607
2020-10,WEEKENDS/HOLIDAY,17,TRAIN,EW10,5668,5241
2020-10,WEEKDAY,17,TRAIN,EW10,10653,13787
2020-10,WEEKENDS/HOLIDAY,6,TRAIN,CC26,290,2593
2020-10,WEEKDAY,6,TRAIN,CC26,1289,12293
2020-10,WEEKDAY,16,TRAIN,BP9,1954,2432
2020-10,WEEKENDS/HOLIDAY,16,TRAIN,BP9,381,450
2020-10,WEEKDAY,12,TRAIN,NE1/CC29,15085,36814
2020-10,WEEKENDS/HOLIDAY,12,TRAIN,NE1/CC29,8214,22634
2020-10,WEEKDAY,16,TRAIN,SW5,5803,7706
2020-10,WEEKENDS/HOLIDAY,16,TRAIN,SW5,2729,2927
2020-10,WEEKDAY,13,TRAIN,DT20,2258,3687
2020-10,WEEKENDS/HOLIDAY,13,TRAIN,DT20,1168,1798
2020-10,WEEKDAY,18,TRAIN,NE9,38061,30642
2020-10,WEEKENDS/HOLIDAY,18,TRAIN,NE9,7922,8312
2020-10,WEEKDAY,12,TRAIN,EW14/NS26,25761,21639
2020-10,WEEKENDS/HOLIDAY,12,TRAIN,EW14/NS26,5035,5548
2020-10,WEEKENDS/HOLIDAY,13,TRAIN,NE15,6610,5416
2020-10,WEEKDAY,13,TRAIN,NE15,13886,12970
2020-10,WEEKENDS/HOLIDAY,18,TRAIN,EW18,5664,5705
2020-10,WEEKDAY,18,TRAIN,EW18,33106,24380
2020-10,WEEKDAY,12,TRAIN,PE3,5568,4575
2020-10,WEEKENDS/HOLIDAY,12,TRAIN,PE3,2768,1753
2020-10,WEEKENDS/HOLIDAY,11,TRAIN,DT33,6748,2136
2020-10,WEEKDAY,11,TRAIN,DT33,12758,4678
2020-10,WEEKDAY,9,TRAIN,DT34,3276,3322
2020-10,WEEKENDS/HOLIDAY,9,TRAIN,DT34,990,715
2020-10,WEEKDAY,22,TRAIN,BP3,915,3373
2020-10,WEEKENDS/HOLIDAY,22,TRAIN,BP3,259,951
2020-10,WEEKDAY,16,TRAIN,DT23,3097,1532
2020-10,WEEKENDS/HOLIDAY,16,TRAIN,DT23,775,565
2020-10,WEEKDAY,23,TRAIN,CC26,684,430
2020-10,WEEKENDS/HOLIDAY,23,TRAIN,CC26,251,193
2020-10,WEEKDAY,12,TRAIN,EW6,8070,7129
2020-10,WEEKENDS/HOLIDAY,12,TRAIN,EW6,4574,3313
2020-10,WEEKDAY,16,TRAIN,NS15,29653,14597
2020-10,WEEKENDS/HOLIDAY,16,TRAIN,NS15,4807,4726
2020-10,WEEKENDS/HOLIDAY,10,TRAIN,NS17/CC15,7689,2348
2020-10,WEEKDAY,10,TRAIN,NS17/CC15,18092,5891
2020-10,WEEKDAY,5,TRAIN,EW22,428,494
2020-10,WEEKENDS/HOLIDAY,5,TRAIN,EW22,79,40
2020-10,WEEKDAY,9,TRAIN,EW3,16980,9899
2020-10,WEEKENDS/HOLIDAY,9,TRAIN,EW3,6522,3526
2020-10,WEEKENDS/HOLIDAY,6,TRAIN,BP5,255,116
2020-10,WEEKDAY,6,TRAIN,BP5,3779,1462
2020-10,WEEKDAY,11,TRAIN,PE5,4672,2895
2020-10,WEEKENDS/HOLIDAY,11,TRAIN,PE5,2325,1156
2020-10,WEEKDAY,12,TRAIN,PW5,1865,1630
2020-10,WEEKENDS/HOLIDAY,12,TRAIN,PW5,765,599
2020-10,WEEKENDS/HOLIDAY,15,TRAIN,BP9,425,385
2020-10,WEEKDAY,15,TRAIN,BP9,1894,1940
2020-10,WEEKDAY,9,TRAIN,DT21,1612,7432
2020-10,WEEKENDS/HOLIDAY,9,TRAIN,DT21,335,1695
2020-10,WEEKENDS/HOLIDAY,20,TRAIN,CC24,2775,1167
2020-10,WEEKDAY,20,TRAIN,CC24,15301,2668
2020-10,WEEKDAY,5,TRAIN,EW19,2470,298
2020-10,WEEKENDS/HOLIDAY,5,TRAIN,EW19,208,59
2020-10,WEEKDAY,15,TRAIN,SW1,2166,1547
2020-10,WEEKENDS/HOLIDAY,15,TRAIN,SW1,649,558
2020-10,WEEKDAY,0,TRAIN,SW5,73,642
2020-10,WEEKENDS/HOLIDAY,0,TRAIN,SW5,39,297
2020-10,WEEKDAY,18,TRAIN,EW8/CC9,73589,68991
2020-10,WEEKENDS/HOLIDAY,18,TRAIN,EW8/CC9,25137,20830
2020-10,WEEKENDS/HOLIDAY,5,TRAIN,PE3,197,41
2020-10,WEEKDAY,5,TRAIN,PE3,1127,149
2020-10,WEEKDAY,5,TRAIN,SW4,412,55
2020-10,WEEKENDS/HOLIDAY,5,TRAIN,SW4,50,1
2020-10,WEEKDAY,15,TRAIN,EW17,17929,21756
2020-10,WEEKENDS/HOLIDAY,15,TRAIN,EW17,9046,9569
2020-10,WEEKENDS/HOLIDAY,20,TRAIN,BP8,339,300
2020-10,WEEKDAY,20,TRAIN,BP8,1522,1828
2020-10,WEEKENDS/HOLIDAY,21,TRAIN,DT8,359,523
2020-10,WEEKDAY,21,TRAIN,DT8,1277,1184
2020-10,WEEKENDS/HOLIDAY,11,TRAIN,NE8,6813,12148
2020-10,WEEKDAY,11,TRAIN,NE8,11020,17517
2020-10,WEEKENDS/HOLIDAY,0,TRAIN,NS2,191,974
2020-10,WEEKDAY,0,TRAIN,NS2,423,1923
2020-10,WEEKENDS/HOLIDAY,7,TRAIN,SE1,1091,470
2020-10,WEEKDAY,7,TRAIN,SE1,8817,7695
2020-10,WEEKENDS/HOLIDAY,18,TRAIN,DT23,836,634
2020-10,WEEKDAY,18,TRAIN,DT23,10727,3118
2020-10,WEEKDAY,15,TRAIN,DT21,3651,3441
2020-10,WEEKENDS/HOLIDAY,15,TRAIN,DT21,1776,1766
2020-10,WEEKDAY,21,TRAIN,NS14,11601,35373
2020-10,WEEKENDS/HOLIDAY,21,TRAIN,NS14,5079,12774
2020-10,WEEKDAY,11,TRAIN,NE15,14107,6403
2020-10,WEEKENDS/HOLIDAY,11,TRAIN,NE15,8274,3278
2020-10,WEEKENDS/HOLIDAY,7,TRAIN,EW29,2614,15522
2020-10,WEEKDAY,7,TRAIN,EW29,8451,98948
2020-10,WEEKDAY,7,TRAIN,NS28,440,3267
2020-10,WEEKENDS/HOLIDAY,7,TRAIN,NS28,195,1581
2020-10,WEEKENDS/HOLIDAY,6,TRAIN,EW26,10997,3800
2020-10,WEEKDAY,6,TRAIN,EW26,63146,23960
2020-10,WEEKENDS/HOLIDAY,18,TRAIN,NS28,2494,496
2020-10,WEEKDAY,18,TRAIN,NS28,2299,653
2020-10,WEEKENDS/HOLIDAY,6,TRAIN,PE5,813,141
2020-10,WEEKDAY,6,TRAIN,PE5,8515,1145
2020-10,WEEKDAY,10,TRAIN,NS12,9895,3954
2020-10,WEEKENDS/HOLIDAY,10,TRAIN,NS12,4841,1845
2020-10,WEEKENDS/HOLIDAY,21,TRAIN,EW29,2005,1356
2020-10,WEEKDAY,21,TRAIN,EW29,8276,2204
2020-10,WEEKDAY,23,TRAIN,BP2,98,1016
2020-10,WEEKENDS/HOLIDAY,23,TRAIN,BP2,48,288
2020-10,WEEKENDS/HOLIDAY,7,TRAIN,EW11,3689,3310
2020-10,WEEKDAY,7,TRAIN,EW11,15973,19696
2020-10,WEEKENDS/HOLIDAY,18,TRAIN,CC16,2984,2647
2020-10,WEEKDAY,18,TRAIN,CC16,20334,13501
2020-10,WEEKDAY,5,TRAIN,CC25,1078,333
2020-10,WEEKENDS/HOLIDAY,5,TRAIN,CC25,325,58
2020-10,WEEKENDS/HOLIDAY,5,TRAIN,EW8/CC9,396,184
2020-10,WEEKDAY,5,TRAIN,EW8/CC9,2442,1271
2020-10,WEEKENDS/HOLIDAY,13,TRAIN,EW28,9975,6040
2020-10,WEEKDAY,13,TRAIN,EW28,19590,16303
2020-10,WEEKDAY,18,TRAIN,NS2,42001,67564
2020-10,WEEKENDS/HOLIDAY,18,TRAIN,NS2,9783,11742
2020-10,WEEKENDS/HOLIDAY,10,TRAIN,BP13,429,230
2020-10,WEEKDAY,10,TRAIN,BP13,1339,741
2020-10,WEEKDAY,23,TRAIN,NS14,4600,17996
2020-10,WEEKENDS/HOLIDAY,23,TRAIN,NS14,2455,7811
2020-10,WEEKDAY,5,TRAIN,CC16,1731,363
2020-10,WEEKENDS/HOLIDAY,5,TRAIN,CC16,362,46
2020-10,WEEKENDS/HOLIDAY,14,TRAIN,CC28,1362,1240
2020-10,WEEKDAY,14,TRAIN,CC28,2352,2672
2020-10,WEEKDAY,12,TRAIN,EW28,20932,13336
2020-10,WEEKENDS/HOLIDAY,12,TRAIN,EW28,10907,4897
2020-10,WEEKDAY,20,TRAIN,CC3,7426,1284
2020-10,WEEKENDS/HOLIDAY,20,TRAIN,CC3,3628,723
2020-10,WEEKENDS/HOLIDAY,8,TRAIN,CC21,1393,1979
2020-10,WEEKDAY,8,TRAIN,CC21,6596,8481
2020-10,WEEKENDS/HOLIDAY,23,TRAIN,CC21,985,727
2020-10,WEEKDAY,23,TRAIN,CC21,2177,1664
2020-10,WEEKENDS/HOLIDAY,16,TRAIN,NE1/CC29,19560,17267
2020-10,WEEKDAY,16,TRAIN,NE1/CC29,32441,24055
2020-10,WEEKDAY,0,TRAIN,CC19/DT9,82,243
2020-10,WEEKENDS/HOLIDAY,0,TRAIN,CC19/DT9,49,132
2020-10,WEEKENDS/HOLIDAY,9,TRAIN,NS18,6807,2509
2020-10,WEEKDAY,9,TRAIN,NS18,19653,8723
2020-10,WEEKENDS/HOLIDAY,23,TRAIN,DT31,354,1613
2020-10,WEEKDAY,23,TRAIN,DT31,910,3733
2020-10,WEEKENDS/HOLIDAY,18,TRAIN,DT29,2249,2661
2020-10,WEEKDAY,18,TRAIN,DT29,8918,15890
2020-10,WEEKENDS/HOLIDAY,17,TRAIN,CC11,4652,2183
2020-10,WEEKDAY,17,TRAIN,CC11,41956,7034
2020-10,WEEKDAY,9,TRAIN,BP9,3020,2264
2020-10,WEEKENDS/HOLIDAY,9,TRAIN,BP9,752,464
2020-10,WEEKENDS/HOLIDAY,15,TRAIN,BP6/DT1,9879,10664
2020-10,WEEKDAY,15,TRAIN,BP6/DT1,21292,28584
2020-10,WEEKENDS/HOLIDAY,9,TRAIN,BP6/DT1,12413,6161
2020-10,WEEKDAY,9,TRAIN,BP6/DT1,40655,22123
2020-10,WEEKENDS/HOLIDAY,8,TRAIN,EW13/NS25,1293,8373
2020-10,WEEKDAY,8,TRAIN,EW13/NS25,4807,43781
2020-10,WEEKENDS/HOLIDAY,22,TRAIN,CC26,583,424
2020-10,WEEKDAY,22,TRAIN,CC26,1886,808
2020-10,WEEKDAY,11,TRAIN,DT8,4292,2028
2020-10,WEEKENDS/HOLIDAY,11,TRAIN,DT8,1216,718
2020-10,WEEKENDS/HOLIDAY,9,TRAIN,NE14,14004,5787
2020-10,WEEKDAY,9,TRAIN,NE14,41617,12842
2020-10,WEEKDAY,15,TRAIN,BP10,1864,3409
2020-10,WEEKENDS/HOLIDAY,15,TRAIN,BP10,556,883
2020-10,WEEKDAY,21,TRAIN,EW2/DT32,34355,36402
2020-10,WEEKENDS/HOLIDAY,21,TRAIN,EW2/DT32,14053,14203
2020-10,WEEKENDS/HOLIDAY,22,TRAIN,NS27/CE2,443,215
2020-10,WEEKDAY,22,TRAIN,NS27/CE2,1372,547
2020-10,WEEKENDS/HOLIDAY,12,TRAIN,EW27,19134,15408
2020-10,WEEKDAY,12,TRAIN,EW27,31866,30556
2020-10,WEEKENDS/HOLIDAY,18,TRAIN,EW2/DT32,21580,24476
2020-10,WEEKDAY,18,TRAIN,EW2/DT32,67431,111944
2020-10,WEEKENDS/HOLIDAY,14,TRAIN,SE3,1045,969
2020-10,WEEKDAY,14,TRAIN,SE3,1918,2517
2020-10,WEEKENDS/HOLIDAY,8,TRAIN,PE7,1600,493
2020-10,WEEKDAY,8,TRAIN,PE7,6962,2285
2020-10,WEEKENDS/HOLIDAY,10,TRAIN,DT31,2511,1290
2020-10,WEEKDAY,10,TRAIN,DT31,5694,3057
2020-10,WEEKDAY,12,TRAIN,PW7,1850,1894
2020-10,WEEKENDS/HOLIDAY,12,TRAIN,PW7,935,752
2020-10,WEEKENDS/HOLIDAY,0,TRAIN,NS3,127,817
2020-10,WEEKDAY,0,TRAIN,NS3,254,1572
2020-10,WEEKDAY,21,TRAIN,PE1,604,3574
2020-10,WEEKENDS/HOLIDAY,21,TRAIN,PE1,285,1413
2020-10,WEEKDAY,7,TRAIN,PW7,5742,1806
2020-10,WEEKENDS/HOLIDAY,7,TRAIN,PW7,569,290
2020-10,WEEKENDS/HOLIDAY,23,TRAIN,NS2,1500,4209
2020-10,WEEKDAY,23,TRAIN,NS2,3051,9156
2020-10,WEEKENDS/HOLIDAY,19,TRAIN,EW28,6020,9385
2020-10,WEEKDAY,19,TRAIN,EW28,22572,35229
2020-10,WEEKDAY,16,TRAIN,DT28,6682,5342
2020-10,WEEKENDS/HOLIDAY,16,TRAIN,DT28,2505,2021
2020-10,WEEKDAY,5,TRAIN,NS10,26072,2547
2020-10,WEEKENDS/HOLIDAY,5,TRAIN,NS10,5356,514
2020-10,WEEKENDS/HOLIDAY,20,TRAIN,DT20,1074,880
2020-10,WEEKDAY,20,TRAIN,DT20,2966,2426
2020-10,WEEKENDS/HOLIDAY,22,TRAIN,EW24/NS1,23101,7594
2020-10,WEEKDAY,22,TRAIN,EW24/NS1,49878,16439
2020-10,WEEKDAY,20,TRAIN,SW4,541,1416
2020-10,WEEKENDS/HOLIDAY,20,TRAIN,SW4,212,568
2020-10,WEEKENDS/HOLIDAY,9,TRAIN,CC8,2168,1694
2020-10,WEEKDAY,9,TRAIN,CC8,6707,5069
2020-10,WEEKENDS/HOLIDAY,12,TRAIN,EW23,16746,13653
2020-10,WEEKDAY,12,TRAIN,EW23,33566,31284
2020-10,WEEKDAY,14,TRAIN,TE1,1153,547
2020-10,WEEKENDS/HOLIDAY,14,TRAIN,TE1,204,121
